"","pathway","pval","padj","log2err","ES","NES","size"
"7025","WP_PROLACTIN_SIGNALING",0.0192425379155,0.0565642735981873,0.352487857583619,0.400459234109034,1.45878420937197,75
"7026","WP_PROLINE_AND_HYDROXYPROLINE_PATHWAYS",0.198830409356725,0.359398088717729,0.135740943810425,0.665757168867234,1.28037062049837,5
"7027","WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5122",0.00319813516558755,0.0133604169741654,0.431707695803346,0.567831530460569,1.73913041934586,30
"7028","WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5321",0.00189637456395415,0.00865396052553216,0.45505986738723,0.569842353734207,1.77445537379661,33
"7029","WP_PROSTAGLANDIN_SIGNALING",3.93488018419259e-07,5.61876628999061e-06,0.674962860011025,0.753899248206154,2.2727703205295,28
"7030","WP_PROSTAGLANDIN_SYNTHESIS_AND_REGULATION",6.82778684453869e-09,1.44573509442504e-07,0.761460801445585,0.721991894191357,2.42031402009139,44
"7031","WP_PROSURVIVAL_SIGNALING_OF_NEUROPROTECTIN_D1",0.0493358633776091,0.127860204080981,0.282013350011725,0.605789327428633,1.55211137345738,15
"7032","WP_PROTEASOME_DEGRADATION",0.813708260105448,0.952217261272932,0.0491927521045191,0.233108716802998,0.813150656568337,58
"7033","WP_PROTEOGLYCAN_BIOSYNTHESIS",0.153271028037383,0.295036776307804,0.153158808683073,0.49428859523179,1.30717538544593,17
"7034","WP_PROXIMAL_TUBULE_TRANSPORT",0.000158047162835767,0.00106462302538449,0.518848077743792,0.562941905019081,1.92262241252976,50
"7035","WP_PTDINS45P2_IN_CYTOKINESIS_PATHWAY",0.241312741312741,0.412161494784219,0.120985142145252,0.525045299288,1.21130140120987,10
"7036","WP_PTF1A_RELATED_REGULATORY_PATHWAY",0.00428716929053837,0.0168969594529157,0.407017918923954,0.746433234663309,1.75663954251464,11
"7037","WP_PURINERGIC_SIGNALING",0.43557168784029,0.632573344813716,0.0813027345384498,0.334115413123036,1.01097431939853,29
"7038","WP_PURINE_METABOLISM",0.84297520661157,0.967389863474413,0.0550211117163117,-0.299202930743283,-0.716566744632425,10
"7039","WP_PURINE_METABOLISM_AND_RELATED_DISORDERS",0.624045801526718,0.810942212013765,0.0655321029282414,0.32568916569844,0.893573122910621,20
"7040","WP_PYRIMIDINE_METABOLISM",1,1,0.0393561959521291,0.101240615318864,0.375721748951341,82
"7041","WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES",0.681732580037665,0.856906402757655,0.060640400949416,0.308215111916137,0.84049963148043,19
"7042","WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS",0.172675521821632,0.322504609934504,0.144630528034484,0.499910840345252,1.28083686173212,15
"7043","WP_RAC1PAK1P38MMP2_PATHWAY",0.00895038492171034,0.0304132520196219,0.380730400722792,0.42550199703435,1.52262192086527,68
"7044","WP_RALA_DOWNSTREAM_REGULATED_GENES",0.132947976878613,0.264007892992336,0.16823816568964,0.556558858423075,1.35055006901863,12
"7045","WP_RANKLRANK_SIGNALING",0.00183593633780352,0.00845100881954154,0.45505986738723,0.503073101288419,1.72429993801817,54
"7046","WP_RAS_AND_BRADYKININ_PATHWAYS_IN_COVID19",0.279926335174954,0.46008739631439,0.107972360317345,0.378337141775368,1.12524109902472,27
"7047","WP_RAS_SIGNALING",0.611940298507463,0.800170689949821,0.0597317976364411,0.226378314224585,0.937632530999783,173
"7048","WP_REGUCALCIN_IN_PROXIMAL_TUBULE_EPITHELIAL_KIDNEY_CELLS",0.544464609800363,0.738880648824481,0.0697792517076235,0.309558067767628,0.93666812300113,29
"7049","WP_REGULATION_OF_ACTIN_CYTOSKELETON",0.102649006622517,0.218099709885169,0.178219874951973,0.304121235466403,1.22602985851144,139
"7050","WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN",0.0457038391224863,0.120280948770151,0.287857117255149,0.521284785668585,1.51315852913497,24
"7051","WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION",0.601134215500945,0.791016631938477,0.0668966276500666,0.352010601595441,0.884835155055211,14
"7052","WP_REGULATION_OF_WNT_BCATENIN_SIGNALING_BY_SMALL_MOLECULE_COMPOUNDS",0.248598130841122,0.421207303992581,0.116739204791222,0.448981329569378,1.18735764530974,17
"7053","WP_REGULATORY_CIRCUITS_OF_STAT3_SIGNALING",0.000592758366603921,0.00326340798599075,0.477270815362862,0.471861661221021,1.70333777778812,71
"7054","WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR",0.0786106032906764,0.179587910291986,0.216542836735348,0.49116183236848,1.42571917743717,24
"7055","WP_RENINANGIOTENSINALDOSTERONE_SYSTEM_RAAS",0.703296703296703,0.873492855393308,0.0665892104103933,-0.253377757452812,-0.862078908105268,39
"7056","WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION",0.00850128198721852,0.0292628893670583,0.380730400722792,0.539064930785677,1.6510252933146,30
"7057","WP_RESOLVIN_E1_AND_RESOLVIN_D1_SIGNALING_DECREASE_INFLAMMATION",0.443159922928709,0.640643120965829,0.0835990603684159,0.41848258423489,1.01549310457995,12
"7058","WP_RETINOBLASTOMA_GENE_IN_CANCER",0.0276887673988797,0.0760850779358908,0.352487857583619,0.372215721926427,1.39523126358014,87
"7059","WP_RETINOL_METABOLISM",0.550094517958412,0.744201623467913,0.0713052987340038,0.368038498637929,0.925123847215392,14
"7060","WP_RETT_SYNDROME",0.324200913242009,0.513387386332592,0.112378519110475,-0.304594279370315,-1.07074912443824,48
"7061","WP_RIBOFLAVIN_AND_COQ_DISORDERS",0.685114503816794,0.859699219063031,0.0610363728309177,0.334220751187221,0.824078106141327,13
"7062","WP_RIOK1_AND_RIOK2_IN_EGFR_AND_PI3KMEDIATED_TUMORIGENESIS",0.301707779886148,0.48713646116258,0.105125131597001,0.444383729982228,1.1385691530957,15
"7063","WP_ROBO4_AND_VEGF_SIGNALING_CROSSTALK",0.082,0.184880438089443,0.222056046145248,0.707496961440258,1.41991822824859,6
"7064","WP_ROLES_OF_CERAMIDES_IN_DEVELOPMENT_OF_INSULIN_RESISTANCE",0.0639097744360902,0.15458072400322,0.245041785430996,0.51225881793255,1.45408262677366,22
"7065","WP_ROS_IN_COVID19_ENDOTHELIAL_DYSFUNCTION",0.401574803149606,0.596406987202752,0.0902635484340068,0.492173785096717,1.06318205578634,8
"7066","WP_RUBINSTEINTAYBI_SYNDROME_1",0.0586011342155009,0.145168556933263,0.257206466468838,0.592807476175375,1.49011675421744,14
"7067","WP_S1P_RECEPTOR_SIGNAL_TRANSDUCTION",0.78373382624769,0.932453264781125,0.0532386494755899,0.271142955589362,0.791400083445109,25
"7068","WP_SARSCOV2_ALTERING_ANGIOGENESIS_VIA_NRP1",0.194931773879142,0.354599748703565,0.137250779610133,0.66877538692498,1.28617519596238,5
"7069","WP_SARSCOV2_AND_ACE2_RECEPTOR_MOLECULAR_MECHANISMS",0.50199203187251,0.699692109875338,0.0787113806986485,-0.484234595122459,-0.987233525135594,6
"7070","WP_SARSCOV2_AND_COVID19_PATHWAY",0.651574803149606,0.833014626980919,0.0649407684612899,0.401167546423551,0.866592552542271,8
"7071","WP_SARSCOV2_B117_VARIANT_ANTAGONISES_INNATE_IMMUNE_ACTIVATION",0.506,0.70303074615673,0.0785029047348687,0.490602363203957,0.984619406586607,6
"7072","WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE",3.46252605082532e-07,5.03152560052284e-06,0.674962860011025,0.628718280180555,2.22186229451921,61
"7073","WP_SARSCOV2_MITOCHONDRIAL_CHRONIC_OXIDATIVE_STRESS_AND_ENDOTHELIAL_DYSFUNCTION",0.484460694698355,0.683390220702399,0.0760837160951725,0.335130930724289,0.97280074182867,24
"7074","WP_SARS_CORONAVIRUS_AND_INNATE_IMMUNITY",0.671052631578947,0.848808850082195,0.0613026075396207,0.301090989478296,0.854667916982793,22
"7075","WP_SCFA_AND_SKELETAL_MUSCLE_SUBSTRATE_METABOLISM",0.302144249512671,0.487628709307143,0.106729884364606,0.609162612156728,1.17152912230534,5
"7076","WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM",0.727095516569201,0.892432075736063,0.059221919380382,0.408457669280355,0.78553746609088,5
"7077","WP_SECRETION_OF_HYDROCHLORIC_ACID_IN_PARIETAL_CELLS",0.638036809815951,0.820756411589685,0.0678338263479455,-0.456985693156368,-0.884608524460617,5
"7078","WP_SELECTIVE_EXPRESSION_OF_CHEMOKINE_RECEPTORS_DURING_TCELL_POLARIZATION",7.15529588425409e-05,0.000541100997940888,0.538434096309916,0.726555378501541,2.02479786192889,21
"7079","WP_SELENIUM_METABOLISM_AND_SELENOPROTEINS",0.227686703096539,0.394710212081509,0.120985142145252,0.378067980087429,1.17728132093088,33
"7080","WP_SELENIUM_MICRONUTRIENT_NETWORK",0.00467712933260599,0.0181192919414234,0.407017918923954,0.45078096693525,1.60004768586564,64
"7081","WP_SENESCENCEASSOCIATED_SECRETORY_PHENOTYPE_SASP",0.00157755822372177,0.00747046900703003,0.45505986738723,0.513934235084706,1.74785661768342,51
"7082","WP_SERINE_METABOLISM",0.618110236220472,0.80430924412666,0.0675188953767744,0.411582213730265,0.889090068120649,8
"7083","WP_SEROTONIN_AND_ANXIETY",0.41541755888651,0.611161289309164,0.0931454575337804,-0.383436199521623,-1.04958400689282,17
"7084","WP_SEROTONIN_AND_ANXIETYRELATED_EVENTS",0.280334728033473,0.460350248051422,0.116234148779716,-0.459660434272623,-1.1707454834851,13
"7085","WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY",0.410909090909091,0.607470032461056,0.0845557442441281,0.31439514200336,1.01414785790481,37
"7086","WP_SEROTONIN_RECEPTOR_2_AND_ELKSRFGATA4_SIGNALING",0.473460721868365,0.673218996501622,0.0852884689790502,-0.347820688367641,-0.984899344023957,19
"7087","WP_SEROTONIN_RECEPTOR_467_AND_NR3C_SIGNALING",0.881104033970276,0.991175166325701,0.0542315935495841,-0.251773564928529,-0.712929469792147,19
"7088","WP_SEROTONIN_TRANSPORTER_ACTIVITY",0.295719844357977,0.479856811622802,0.107972360317345,0.486919209044681,1.14590494755187,11
"7089","WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R",0.00172228413998083,0.00802253159107351,0.45505986738723,0.576742324234055,1.786323693077,32
"7090","WP_SILDENAFIL_TREATMENT",0.993723849372385,1,0.0480220415968251,-0.175334256917431,-0.505334838062201,20
"7091","WP_SLEEP_REGULATION",0.265709156193896,0.443207417635148,0.109684061970549,0.364588834017493,1.14568124652976,34
"7092","WP_SMALL_CELL_LUNG_CANCER",0.000155119395910428,0.00105034840865836,0.518848077743792,0.483102005746582,1.8483074228085,95
"7093","WP_SMALL_LIGAND_GPCRS",0.0202739323623285,0.0589216128381242,0.352487857583619,0.607289037387715,1.60601172914401,17
"7094","WP_SMC1SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME",0.366795366795367,0.559297827845004,0.0943563635421779,0.464516356536512,1.07165860606809,10
"7095","WP_SMITHMAGENIS_AND_POTOCKILUPSKI_SYNDROME_COPY_NUMBER_VARIATION",0.354131534569983,0.544947841091807,0.0886261133285098,0.261106592193384,1.0505188370826,141
"7096","WP_SOMATIC_SEX_DETERMINATION",0.892996108949416,0.996986165023219,0.0495901956956338,0.281970332842413,0.663582774031247,11
"7097","WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING",0.072,0.168272469252602,0.237793834423688,0.721854265866874,1.44873276650804,6
"7098","WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS",0.261208576998051,0.437571601295785,0.116234148779716,0.530798756475596,1.18704829598774,9
"7099","WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY",0.968864468864469,1,0.0431036828790402,0.207830949939251,0.597197921995575,23
"7100","WP_SPHINGOLIPID_METABOLISM_IN_SENESCENCE",0.898710865561694,0.999984804897928,0.046788296531803,0.236633101534507,0.703788398851972,27
"7101","WP_SPHINGOLIPID_METABOLISM_OVERVIEW",0.970695970695971,1,0.0430173196927508,0.20091491496186,0.577324839001179,23
"7102","WP_SPHINGOLIPID_PATHWAY",0.274401473296501,0.453780871187339,0.109250039480711,0.379087520207705,1.12747285625566,27
"7103","WP_SPINAL_CORD_INJURY",1.44441812672348e-06,1.80820654343711e-05,0.643551836150722,0.510392238817346,1.99341741301307,111
"7104","WP_SPINA_BIFIDA",0.213872832369942,0.378194120900416,0.129442887745046,0.515738425799807,1.2514948886682,12
"7105","WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS",0.310112359550562,0.496917339811722,0.114266502484433,-0.318835694819707,-1.08654230732623,41
"7106","WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS",0.791433891992551,0.936139390496237,0.0531298054705469,0.289822269805351,0.755621390112044,16
"7107","WP_SRF_AND_MIRS_IN_SMOOTH_MUSCLE_DIFFERENTIATION_AND_PROLIFERATION",0.107899807321773,0.226336108706951,0.188204146308491,0.576936151536912,1.39999776750514,12
"7108","WP_STATIN_INHIBITION_OF_CHOLESTEROL_PRODUCTION",0.286506469500924,0.468066978849666,0.106729884364606,0.385222372196454,1.12437004619403,25
"7109","WP_STEROID_BIOSYNTHESIS",0.702429149797571,0.873044868236756,0.0626618230932491,-0.395795416093228,-0.845948380730835,7
"7110","WP_STEROID_HORMONE_PRECURSOR_BIOSYNTHESIS",0.653846153846154,0.834737957993772,0.066132620475844,-0.392506939951397,-0.873563831749898,8
"7111","WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING",1,1,0.05378728077603,-0.141077374836035,-0.525702141633463,66
"7112","WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19",0.0278115684684748,0.0763437839384568,0.352487857583619,0.581291868438908,1.57679964738181,18
"7113","WP_STRIATED_MUSCLE_CONTRACTION_PATHWAY",0.194139194139194,0.353418218561918,0.132846300606183,0.38485233901381,1.22650823799161,36
"7114","WP_SUDDEN_INFANT_DEATH_SYNDROME_SIDS_SUSCEPTIBILITY_PATHWAYS",0.192176870748299,0.35062107068332,0.128142916898415,0.28448751458318,1.15298875702482,150
"7115","WP_SULFATASE_AND_AROMATASE_PATHWAY",0.583657587548638,0.776707915482664,0.0697792517076235,0.385136595723633,0.906371985999221,11
"7116","WP_SULFATION_BIOTRANSFORMATION_REACTION",0.0894941634241245,0.197628499742606,0.208955027549354,0.602104860396901,1.41698032375331,11
"7117","WP_SULINDAC_METABOLIC_PATHWAY",0.136094674556213,0.268959368836292,0.16823816568964,0.751484559967471,1.34550416990532,4
"7118","WP_SUPPRESSION_OF_HMGB1MEDIATED_INFLAMMATION_BY_THBD",0.0662768031189084,0.158291133713899,0.245041785430996,0.664103780928112,1.48516410766305,9
"7119","WP_SYNAPTIC_SIGNALING_ASSOCIATED_WITH_AUTISM_SPECTRUM_DISORDER",0.502283105022831,0.699703024685,0.0860347242455604,-0.274580366078168,-0.966257830377007,49
"7120","WP_SYNAPTIC_VESICLE_PATHWAY",0.00393352504836875,0.015795814355801,0.407017918923954,-0.469210098148578,-1.65116660707983,49
"7121","WP_SYNTHESIS_OF_CERAMIDES_AND_1DEOXYCERAMIDES",0.195488721804511,0.355340414980506,0.134273452883202,0.435203770816291,1.23535646453953,22
"7122","WP_TAMOXIFEN_METABOLISM",0.13102119460501,0.261301957270648,0.169570644405628,0.557347619595369,1.3524640830345,12
"7123","WP_TARGET_OF_RAPAMYCIN_SIGNALING",0.608058608058608,0.797220801200989,0.0647943366000727,0.283463408049683,0.903385974041429,36
"7124","WP_TAR_SYNDROME",0.096085409252669,0.207424692097737,0.191892240384838,0.383314443489528,1.3312269661039,57
"7125","WP_TCA_CYCLE_AKA_KREBS_OR_CITRIC_ACID_CYCLE",0.778508771929825,0.928622003665207,0.0615706755421678,-0.28462938265834,-0.783973007993823,18
"7126","WP_TCA_CYCLE_AND_DEFICIENCY_OF_PYRUVATE_DEHYDROGENASE_COMPLEX_PDHC",0.690875232774674,0.864731692297435,0.059476028695732,0.317615816505697,0.82808441515137,16
"7127","WP_TCA_CYCLE_IN_SENESCENCE",0.745867768595041,0.906762800698466,0.0607719451853533,-0.336792990581262,-0.806591888242231,10
"7128","WP_TCA_CYCLE_NUTRIENT_USE_AND_INVASIVENESS_OF_OVARIAN_CANCER",0.325536062378168,0.514731759821762,0.102080107662747,0.597282616342393,1.1486817564434,5
"7129","WP_TCELL_ACTIVATION_SARSCOV2",0.000395478769104065,0.00233351366069286,0.49849310876659,0.478586825366885,1.76823838386533,81
"7130","WP_TCELL_ANTIGEN_RECEPTOR_TCR_PATHWAY_DURING_STAPHYLOCOCCUS_AUREUS_INFECTION",0.00655692578665169,0.0236694481270705,0.407017918923954,0.463750336879907,1.61057576744082,57
"7131","WP_TCELL_RECEPTOR_SIGNALING",0.000139202372052346,0.000956984025306061,0.518848077743792,0.491048775894501,1.83939669823615,86
"7132","WP_TGFBETA_RECEPTOR_SIGNALING",0.000127852910799156,0.000890524362718558,0.518848077743792,0.547994587346688,1.87485588101071,53
"7133","WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS",0.000515401402731776,0.00290466904611802,0.477270815362862,0.523818348155115,1.8191881945694,57
"7134","WP_TGFBETA_SIGNALING_IN_THYROID_CELLS_FOR_EPITHELIALMESENCHYMAL_TRANSITION",0.0641025641025641,0.15469361854904,0.241339976815091,0.546783121124593,1.48319197187289,18
"7135","WP_TGFB_SMAD_SIGNALING",0.00919593927022081,0.0311192264527883,0.380730400722792,0.713573429761348,1.67930800103238,11
"7136","WP_TGIF_DISRUPTION_OF_SHH_SIGNALING",0.41130604288499,0.607614184897491,0.0883594442500905,0.46402295996466,1.03771468415368,9
"7137","WP_TH17_CELL_DIFFERENTIATION_PATHWAY",3.10571288970671e-06,3.54099049624869e-05,0.627256739718528,0.594114317954998,2.08733854133987,60
"7138","WP_THERMOGENESIS",0.981450252951096,1,0.0387166740042594,0.177249173537917,0.686940209018331,104
"7139","WP_THIAMINE_METABOLIC_PATHWAYS",1,1,0.0466948041282054,-0.174248216509261,-0.401712616518387,9
"7140","WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING",0.000165520042619948,0.00110710201792097,0.518848077743792,0.587595307723638,1.94569026571135,43
"7141","WP_THYROID_HORMONES_PRODUCTION_AND_PERIPHERAL_DOWNSTREAM_SIGNALING_EFFECTS",0.107508532423208,0.226012018293016,0.176694268938498,0.330724148492443,1.24455510859679,88
"7142","WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING",0.38659793814433,0.580327591571325,0.0847985102819124,0.288063266343388,1.02248097524899,64
"7143","WP_THYROXINE_THYROID_HORMONE_PRODUCTION",0.343692870201097,0.53454519644498,0.0949751525905595,0.370346628989889,1.07502305035373,24
"7144","WP_TLR4_SIGNALING_AND_TOLERANCE",0.00335184617385143,0.0138619040147394,0.431707695803346,0.588116308853804,1.7283910705517,26
"7145","WP_TNFALPHA_SIGNALING",0.00117518937329101,0.00582174361327519,0.45505986738723,0.426859599131061,1.61746970240427,92
"7146","WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING",0.000442354019193017,0.00255916130853977,0.49849310876659,0.554684249049223,1.83449783242541,42
"7147","WP_TOLLLIKE_RECEPTOR_SIGNALING",1.2355013858295e-07,2.00796069525931e-06,0.690132458796796,0.551526208842504,2.09406778667018,93
"7148","WP_TOLLLIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88",0.000301647639274468,0.00183992646474328,0.49849310876659,0.622839880221042,1.91973020782723,31
"7149","WP_TP53_NETWORK",0.153846153846154,0.295683051388446,0.151148761385484,0.487514919342911,1.32242234005044,18
"7150","WP_TRANSCRIPTIONAL_ACTIVATION_BY_NRF2_IN_RESPONSE_TO_PHYTOCHEMICALS",0.0850661625708885,0.190058887794047,0.211400189384923,0.573998077615231,1.44283631148069,14
"7151","WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS",0.16412213740458,0.310599887718423,0.149207542435322,0.533646526532701,1.31579627348638,13
"7152","WP_TRANSCRIPTION_COFACTORS_SKI_AND_SKIL_PROTEIN_PARTNERS",0.000982294099111556,0.00502400384300603,0.45505986738723,0.713590329559617,1.93566956827803,18
"7153","WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY",0.35408560311284,0.544947841091807,0.096887770327544,0.471672344375526,1.11002331188316,11
"7154","WP_TRANSCRIPTION_FACTOR_REGULATION_IN_ADIPOGENESIS",0.190839694656489,0.348524637037762,0.137250779610133,0.458696185209771,1.25849621618852,20
"7155","WP_TRANSLATION_FACTORS",0.996478873239437,1,0.0400031517498194,0.164415144637775,0.561529065826418,50
"7156","WP_TRANSLATION_INHIBITORS_IN_CHRONICALLY_ACTIVATED_PDGFRA_CELLS",1,1,0.0399218624292714,0.139976360199694,0.471296023000308,46
"7157","WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS",0.51618398637138,0.71250503315297,0.0692836467392548,0.269565703904676,0.955624559387099,62
"7158","WP_TRANSSULFURATION_PATHWAY",0.998069498069498,1,0.0441523058441465,0.182200798589877,0.4203448405933,10
"7159","WP_TRIACYLGLYCERIDE_SYNTHESIS",0.597069597069597,0.788658567660042,0.0656813601934011,0.327914509090587,0.88949374725299,18
"7160","WP_TROP2_REGULATORY_SIGNALING",0.00754868424130533,0.0264757685339866,0.407017918923954,0.481973154428758,1.62278852337013,46
"7161","WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION",0.827977315689981,0.960272282719632,0.0517405459873163,0.292829293644279,0.736073437197862,14
"7162","WP_TRYPTOPHAN_METABOLISM",0.116022099447514,0.238032737265696,0.176694268938498,0.44897025901652,1.33531639350682,27
"7163","WP_TUMOR_SUPPRESSOR_ACTIVITY_OF_SMARCB1",0.00399928314943144,0.0160209121191548,0.407017918923954,0.563655779842441,1.70552299001967,29
"7164","WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA",0.0110100612462092,0.0360749688710603,0.380730400722792,0.51924041650449,1.60822505897577,32
"7165","WP_TYPE_III_INTERFERON_SIGNALING",0.809055118110236,0.949170093448624,0.0546808488785442,0.333024514354834,0.7013116994863,7
"7166","WP_TYPE_II_DIABETES_MELLITUS",0.0922787193973635,0.201912485814544,0.20207170902116,0.517585287232784,1.4114500761313,19
"7167","WP_TYPE_II_INTERFERON_SIGNALING",0.000444520156221419,0.00256570877351942,0.49849310876659,0.610528863609377,1.9011507582585,33
"7168","WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA",0.00299928922163141,0.0126725954512602,0.431707695803346,0.569457581245317,1.74411061898511,30
"7169","WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION",0.00690720059813221,0.0246576414415982,0.407017918923954,0.567619961526289,1.71119656236118,28
"7170","WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA",1.07572162862968e-18,1.07732067429386e-16,1.11466447751729,0.81167300787068,2.83035934680869,59
"7171","WP_TYROSINE_METABOLISM_AND_RELATED_DISORDERS",0.631578947368421,0.816151975404946,0.065981614400873,0.458613190460356,0.881995542365031,5
"7172","WP_T_CELL_MODULATION_IN_PANCREATIC_CANCER",2.46240645612533e-06,2.91982307941517e-05,0.627256739718528,0.664827035317466,2.17471176161926,40
"7173","WP_T_CELL_RECEPTOR_AND_COSTIMULATORY_SIGNALING",0.130755064456722,0.260841395071,0.165656695205483,0.443100841222146,1.31785971426411,27
"7174","WP_UDPDERIVED_SUGARS_SYNTHESIS_IN_FIBROBLASTS",0.16147859922179,0.307165785121326,0.152144922367565,0.557928800747424,1.31301735746369,11
"7175","WP_ULCERATIVE_COLITIS_SIGNALING",0.000231197527717738,0.00147443518349883,0.518848077743792,0.73821237686691,1.95224623343665,17
"7176","WP_UNFOLDED_PROTEIN_RESPONSE",0.0140856551342184,0.0441763818026628,0.380730400722792,0.55931789622553,1.62355907641924,24
"7177","WP_UREA_CYCLE_AND_ASSOCIATED_PATHWAYS",0.742230347349177,0.903743570615667,0.0552495663125249,0.278249316679213,0.80768773295219,24
"7178","WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS",0.299618320610687,0.484607458325142,0.105920292736253,0.404299244325687,1.10925071016029,20
"7179","WP_UREA_CYCLE_AND_RELATED_DISEASES",0.514619883040936,0.711008194111927,0.0762797180809272,0.433439088435896,0.969318644901472,9
"7180","WP_UROTENSINIIMEDIATED_SIGNALING",1.91305926221211e-07,2.96604229963472e-06,0.690132458796796,0.60546831326051,2.1746114467995,69
"7181","WP_VALPROIC_ACID_PATHWAY",0.569498069498069,0.763071812158777,0.070619624712259,0.39796598738068,0.918124129102369,10
"7182","WP_VASOPRESSINREGULATED_WATER_REABSORPTION",0.504545454545455,0.701930986227964,0.0855356947987884,-0.284589325958419,-0.97639239887618,42
"7183","WP_VEGFAVEGFR2_SIGNALING",0.000103805133237867,0.000744723952009517,0.538434096309916,0.330562833321447,1.51403117970902,414
"7184","WP_VITAMIN_A1_AND_A5X_PATHWAYS",0.61,0.798933940228784,0.0689567351672811,0.438821374056933,0.880697023348484,6
"7185","WP_VITAMIN_A_AND_CAROTENOID_METABOLISM",0.406474820143885,0.602256425674005,0.0845557442441281,0.313505156996022,1.01820361014241,38
"7186","WP_VITAMIN_B12_DISORDERS",0.904669260700389,1,0.0489954089862481,0.274703652745989,0.646481529060636,11
"7187","WP_VITAMIN_B12_METABOLISM",0.0266405550592758,0.0737241051322976,0.352487857583619,0.442143337839067,1.48218522683064,44
"7188","WP_VITAMIN_B6DEPENDENT_AND_RESPONSIVE_DISORDERS",0.807017543859649,0.947529628888444,0.0543434390269162,0.359395171206984,0.691181469581995,5
"7189","WP_VITAMIN_DSENSITIVE_CALCIUM_SIGNALING_IN_DEPRESSION",0.175438596491228,0.326650824807957,0.155241966228839,-0.359126865741539,-1.19537835812929,36
"7190","WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES",0.0192634079370824,0.0565642735981873,0.352487857583619,0.565512084114651,1.60524576240667,22
"7191","WP_VITAMIN_D_METABOLISM",0.552631578947368,0.746682339394521,0.0745500777420554,-0.421429861474798,-0.937934714350121,8
"7192","WP_VITAMIN_D_RECEPTOR_PATHWAY",1.34087725472496e-08,2.6219634128672e-07,0.747739663149885,0.513353471977153,2.08079227316414,149
"7193","WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS",0.500963391136802,0.699062925415382,0.0770736734944102,0.398082695006962,0.965990574186649,12
"7194","WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES",0.0139653406690088,0.0438547202110271,0.380730400722792,0.539692871062969,1.57523171592485,25
"7195","WP_WHITE_FAT_CELL_DIFFERENTIATION",0.00338208888559263,0.0139325518238616,0.431707695803346,0.549915966855736,1.69496258486983,31
"7196","WP_WNTBETACATENIN_SIGNALING_INHIBITORS_IN_CURRENT_AND_PAST_CLINICAL_TRIALS",0.844054580896686,0.968097203583203,0.0522693317499306,0.339259938376121,0.652457800113447,5
